label,mfcc_mean,spectral_centroid_mean,spectral_bandwidth_mean,chroma_stft_mean,zero_crossing_rate_mean
org,"[-27.891718   49.513912    6.1330795  25.152946   13.760117   19.478418
   7.7542     12.31142     4.52164     4.0559587   4.069685    1.6426061
  -9.802087 ]",3343.562711363832,3027.688197565359,0.504391,0.1337890625
org,"[-6.36814461e+01  1.22712196e+02 -9.42537594e+00  3.03520451e+01
  3.30625939e+00  1.19557819e+01  1.18477745e+01  1.36849461e+01
  5.20550251e+00  3.39356995e+00 -2.49147606e+00 -3.91200148e-02
 -2.57173657e+00]",1680.1165989247397,2105.0729675036973,0.43733814,0.06937725360576923
org,"[-49.14939    122.95108    -23.001759    36.94846      3.092981
  10.780142     9.622       10.396194     5.2859325    4.212531
   0.7527071   -0.46211383  -4.436116  ]",1726.552550226783,1992.1793678477384,0.40373856,0.08478816105769231
org,"[-37.040096  121.47692   -26.481487   34.397728    2.4280288  10.67687
   9.843785    9.071828    5.0009456   5.0660834   2.4586735   1.0391834
  -4.795861 ]",1792.3883769256142,2007.8496547671205,0.4679987,0.08485576923076923
org,"[-15.359445   72.57628   -18.206392   24.867823    4.1813283  10.754974
  -7.866352    9.507411    2.720073    5.394754   -7.4354587 -10.395892
  -4.8407993]",2763.252633678057,2539.6320214144675,0.3136821,0.15310621995192308
org,"[-33.10825    88.86719   -31.523283   20.87598    15.731383    9.981965
  -1.2800088  -1.2272958  -1.3040032   1.8311281  -1.6519437  -2.3971224
  -2.8005154]",2331.3232713887987,2311.442373626126,0.37083134,0.13019080528846153
org,"[ -9.708372   82.60193   -23.188898   13.357856    7.1414313  14.082436
  -4.9831166  -0.8571529  -7.8358045   1.7380562  -2.3635204  -3.4518545
  -6.0665536]",2566.1319001905385,2506.13999670011,0.45619535,0.1377666766826923
org,"[-121.55871     58.18835     18.146065    36.65339      5.750015
   27.110325     7.8002176   14.418101     1.2604789    8.066931
    8.0638075    6.8387904    0.6752272]",2836.1225097932897,2912.70278453325,0.38682383,0.09400540865384616
org,"[-110.07214      60.337673     17.014074     37.66455       4.9847565
   23.624573      4.250188     14.457212      0.80611867    6.1871343
    3.3056335     7.0217876     3.7277827 ]",2867.1751179364446,2886.831629086597,0.44668916,0.1134502704326923
org,"[-113.122536    66.97937     11.981924    35.125744     5.916012
   21.106926     3.0492816   11.73738      2.1414077    9.430515
    9.347282     7.2991815   -1.3513058]",2703.3321821400104,2822.792303912688,0.44088155,0.10108924278846154
org,"[-100.491425    113.31866      -0.5309366     7.74587       0.12803532
    4.067279     -9.555615      2.152365     -7.296068      1.4830313
   -2.4622061     0.70353776  -10.986617  ]",1943.9321846403357,2364.7733531268786,0.2986144,0.08225285456730769
org,"[-86.95582    107.42921     -0.6696987   11.055701    -1.902644
   6.192025    -7.770846     0.41444808  -8.057043     1.8186108
  -2.042417     2.0555022   -8.057497  ]",2073.24266941104,2412.849455927855,0.31055397,0.08878831129807692
org,"[-101.34296     118.54221      -4.4549747     8.831526     -1.6186308
    5.788424     -8.283911      2.341186     -7.3137703     1.6881152
   -3.9326482     0.75885564  -10.895675  ]",1862.6510035334804,2263.1923139293513,0.3163421,0.07787710336538461
org,"[-190.63408    163.9187     -40.385483    46.570923    12.729541
    6.5499196   -3.7953944  -11.72157     -8.256205    -3.7111773
   -2.0367455   -7.5889564  -10.370815 ]",1302.7270614696067,1420.9962988850154,0.3154731,0.09052734375
org,"[-1.5857071e+02  1.4541644e+02 -4.4256809e+01  5.7594532e+01
  6.4758677e+00  7.8781137e+00  2.2258456e+00 -8.9521132e+00
 -1.0729388e+01 -4.1257558e+00 -3.4426644e-02 -7.2819171e+00
 -1.2745848e+01]",1544.7147950506944,1552.2725198567352,0.27308705,0.12664888822115383
org,"[-145.04895    116.53479    -25.437475    51.429626     9.539057
   13.201563    -5.5832715   -2.211958    -6.4265757   -5.229969
   -5.7305794   -2.9731798   -5.7467527]",1861.8469806793705,1835.6998809758175,0.2659677,0.14565054086538462
org,"[-206.1555     265.10583    -28.377247     3.0738723   -0.8652282
   -1.1728083    4.4521275  -11.295902    -9.9802475   -3.4679992
    3.0488102    9.852495     9.881013 ]",657.2644573342126,691.0237333009443,0.38382843,0.04504582331730769
org,"[-207.59459    247.1668     -30.159948    -3.6910393    2.1557262
   -5.348759    -2.1383142  -17.791683    -8.111317     2.0707192
   -3.9015572   -4.769359     3.296768 ]",711.3164295626558,725.860987634641,0.29563552,0.05047325721153846
org,"[-183.36024     239.73186     -38.347336      6.7639775    -9.659127
   -4.357171     -3.857704    -15.909086     -8.887436      2.7490478
    0.75964063   -8.474008      0.48868853]",766.2278225740479,778.8646418313936,0.37079856,0.053478064903846156
org,"[-164.8208      79.08429    -13.514356    52.811317     6.167059
   19.585915    11.995133    13.217871     8.746171    10.738563
    1.9431033    9.384047     1.4251037]",2108.700580433477,2289.163393000983,0.4717995,0.06641376201923077
org,"[-128.40135      86.85426     -14.019366     56.693237      5.380715
   16.625147     10.580144     13.028175      7.6699424     8.945934
   -0.21202154    7.8094974     1.2226003 ]",2043.1679307970926,2231.1425583551422,0.4970085,0.06753305288461539
org,"[-83.96631    88.78018   -32.519577   61.236275    5.794167   13.72538
   6.390702   10.186608   11.196349    7.493418   -4.716479    5.8132486
   1.3615648]",2236.5911903650176,2123.632786481075,0.55878466,0.09781775841346153
org,"[-24.667934   64.11234   -20.845654   34.501682    4.7439227  15.9564
  -2.8688624   1.2212001  -2.2049096   2.0190513   1.4283854   4.8279767
  -2.9916284]",2816.3550593773243,2443.098501501494,0.34102294,0.17084209735576922
org,"[-28.992968    68.79574    -20.322874    31.373066     7.331273
  17.186726     0.89493      1.8047963   -7.1889496    0.16842994
  -4.4685287   -2.8352869   -6.7290797 ]",2692.5780134445567,2466.1164972805955,0.3256661,0.14716045673076922
org,"[-36.129486   64.5461    -19.488201   34.75152     2.4915872  15.41604
   3.463928    7.665536   -1.2919108   3.3314269  -4.648316   -4.202354
  -9.090403 ]",2736.6333094930337,2409.6663700003537,0.26855034,0.15946514423076924
org,"[-3.9568516e+01  8.6843208e+01 -8.5948429e+00  2.0388462e+01
  1.3213920e+01  2.2443260e+01 -2.9087403e+00  2.4885371e+00
  7.8826885e+00  7.0832133e+00  6.6668466e-02  2.1357327e+00
  4.4936523e+00]",2430.4325100269716,2530.371995502333,0.42870653,0.10865760216346154
org,"[-55.010105  110.341446  -14.2089405   8.741273    6.51522    24.152233
  11.723318   11.428215    1.517915    2.0725586   2.6780398   6.478441
   5.724895 ]",1995.8448420225336,2289.532563897594,0.40610838,0.08420973557692307
org,"[-5.7693848e+01  1.0571705e+02  5.2206516e+00  2.3682434e+01
  7.8390660e+00  1.2333629e+01  4.6639061e+00  1.0084861e+01
 -3.5923314e+00 -9.4182032e-01  7.5455189e-01  3.2635028e-03
  3.8102157e+00]",2098.897272278004,2484.3973670705454,0.44904166,0.07939453125
org,"[-69.16169    113.437004    17.101969    23.471008     6.4997497
   8.750731    -5.8935738    4.5434895    0.67936945   2.9161353
  -9.291583     0.3549057    0.30040836]",1733.8773591928343,2388.182581441522,0.40854836,0.06369065504807692
org,"[-90.818146   121.35378      2.465643    11.062391    15.376104
  23.55926     -3.192141    -0.29855675  -7.487471    12.3797865
  -1.577174    -2.5452929   -9.942385  ]",1698.9948079722406,2193.2737259518103,0.34291375,0.08675631009615385
org,"[-85.73334   114.43333     1.1078225  14.397514   15.714507   22.040636
  -2.5352452   3.8755157  -6.622391    8.015744   -5.107423    0.9030454
  -6.617797 ]",1798.899778793055,2287.8561292460163,0.36322683,0.08693659855769231
org,"[-25.776863    89.015854    -9.0036955   18.13017     12.885808
  16.6537      11.3665905   15.400734    -0.91318065   1.304235
  -5.046134     4.5848365    0.587427  ]",2388.023862414705,2594.0608795691137,0.45056504,0.10560396634615385
org,"[-16.245266    80.58015    -10.758252    17.254416    11.167746
  19.225712     6.859281    11.979523    -0.76321906   5.361848
  -1.1533034    4.472812     0.70285624]",2602.2049553874826,2650.868176702545,0.45240822,0.12503756009615385
org,"[-25.061825   84.39369   -14.413524   13.536556   10.746781   21.866785
  11.081506   13.200698   -3.9934804   1.2510748  -5.350173    1.6478691
  -1.3604566]",2483.384161252269,2587.084536082935,0.47410342,0.11529447115384615
org,"[-193.98631    142.83318     -3.6871405   10.367245    14.510769
    7.0927854   -8.946061     9.389342     4.4367027    9.951765
   -3.1625085   -2.4142911   -1.2230428]",1407.6367017562736,1901.5210981063888,0.417933,0.06951622596153846
org,"[-186.97823    129.94897      6.976316    14.792494     6.7981167
   10.481452    -6.885042     3.650277     1.8103004   11.903547
   -0.9010417    2.2219877   -3.2083273]",1534.5295965175444,2110.077506743839,0.36542732,0.055833082932692304
org,"[-15.861679   93.276     -17.280083   36.889393    5.7486877  10.471845
  -9.892775    5.5606813   1.7441843   7.70857    -2.7331727  -5.76592
  -5.6322546]",2181.1408469367398,2281.022942386591,0.42268497,0.10240009014423077
org,"[-12.6531725   97.04468    -23.47602     30.8648      -0.43426737
   8.556883    -7.1743927    3.1938064   -4.3943467    5.436079
  -2.3639631   -3.4858549   -0.923428  ]",2141.989493340971,2197.0775023474976,0.38448042,0.11120042067307692
org,"[ -6.305205    76.88973    -10.626569    41.099064     2.1046922
   7.226833    -9.067959     5.6972737   -1.2911834   11.357771
   1.1767874   -1.0972894   -0.71505946]",2495.506446584852,2408.9200644752277,0.3922029,0.12364783653846154
org,"[-247.35751    126.103264    14.823963    30.062174    -1.2325754
   -9.589984   -13.35995     -5.3690743   -8.090468     5.3727474
   -3.1696641   -6.0239305  -10.352696 ]",1341.196098779659,1985.8950705912152,0.29710734,0.050514573317307694
org,"[-248.04474    128.31783     18.056696    30.367517    -4.5502534
   -8.116184   -13.74705     -8.360608    -2.7730165   11.662598
   -7.4701695   -7.4997425   -4.329472 ]",1243.2802446187434,1911.7024633628414,0.2768119,0.04202223557692308
org,"[-239.42542    166.9477     -11.675396     1.5403886  -13.745654
   -6.886649    10.105198    -8.787611   -20.12613     12.24203
   -2.3456159  -12.102189    -7.451542 ]",1165.1596280886413,1451.7727499998996,0.31992552,0.07214167668269231
org,"[-27.555792    95.60367     12.715622    -1.676972    13.351436
   8.756111    -2.4575076    4.902334    -2.923985     3.7413242
  -5.7683387   -0.33272243  -5.469695  ]",2657.736741742397,2771.143539529609,0.2748197,0.12591646634615383
org,"[-28.099571    98.703835    15.14837     -2.99468     12.971926
   6.92313     -2.8877277    9.513345     0.28133684   5.7061367
  -3.0650475    0.33321968  -8.201507  ]",2506.970868648533,2756.4710771838963,0.26967913,0.11017503004807692
org,"[-22.897812   98.51358    21.891068   -5.2931466  12.435073   12.055773
  -2.7584836   5.2489257  -3.3359451   1.29609    -3.2775156   2.342707
  -5.409688 ]",2600.7272096645174,2884.1970122264634,0.30722895,0.11526442307692308
org,"[-109.721054     71.308266     -3.388595     57.273617      3.2251468
   29.184896     -3.1662695     5.197137      1.2361424     0.27070048
    1.3065523    -3.677362      1.8105586 ]",2538.2019855406934,2327.529201383183,0.38655177,0.1379169170673077
org,"[-86.919174    83.52248     -8.133694    48.426758     4.6313896
  30.194654     3.995402     7.4261527   -2.8813822   -1.9807328
   4.943888     0.19011956  -4.7636166 ]",2352.8099592017415,2272.6002498891407,0.42021626,0.12389197716346154
org,"[-1.11360634e+02  9.80796509e+01 -1.08841686e+01  3.84307404e+01
  7.57068872e+00  3.34945755e+01  2.13789344e+00  3.99880552e+00
 -4.54703665e+00  7.78174773e-02  7.36265755e+00 -2.45285973e-01
 -2.99746084e+00]",2161.4022193589535,2177.858519919162,0.38261235,0.10008638822115384
org,"[ -4.719123    94.80355    -12.263427    16.543596     7.2985935
   7.131095     3.7845776    3.0226707   -1.8739681    1.5115312
   0.49866778   3.613984    -5.260772  ]",2335.9469906155273,2513.2107235776725,0.46881565,0.11102013221153846
org,"[  9.356218    90.73643    -12.657909    14.593928     3.7448921
  10.175688     2.6639225    2.8770661   -4.206179     0.20053782
  -0.8044769    2.7160783   -5.8676424 ]",2430.632949200037,2555.5692065901853,0.4723895,0.11759314903846153
org,"[  4.1342783   90.57703    -19.951735    12.554486     8.701708
   8.650231     5.571849     1.0191705   -3.6003175   -0.44914803
   2.628748     2.0323975   -5.9891143 ]",2402.68315311707,2447.9237042903715,0.38143685,0.13215895432692307
org,"[-151.79843     96.13466    -20.87562     32.856335     6.460498
   36.541683    -7.256162    20.45299     -8.712494     9.042844
  -17.401678     4.3032384  -12.75274  ]",2087.4375972755684,2285.449451040738,0.33792526,0.09008413461538461
org,"[-144.30339    103.605225   -23.120075    39.170418     8.4840975
   31.166855    -6.718276    21.594006    -2.3709161    8.811659
  -16.932539     8.178242    -9.96938  ]",1944.5708420665,2163.5354946097054,0.37551013,0.08784930889423077
org,"[-129.97964    112.23035    -34.064625    31.20699      6.7775636
   30.8742      -9.987821    15.481454    -7.028269    11.838033
  -14.445612     6.32894     -9.269094 ]",1926.326499374129,2023.6389276262282,0.3914435,0.1064716045673077
org,"[-49.801773   79.41154    -1.5102272  26.938164    3.2477634  -0.6086172
   1.3663057   6.7834496  -2.5145452  10.974668   -2.2849305   1.9570034
  -8.007003 ]",2569.1470463257624,2646.465011534856,0.39602083,0.10653921274038461
org,"[-52.776073    81.604256    -4.5370617   23.845808    -0.79351526
   1.9828656    5.9677076    4.734665    -3.9731684   12.664412
  -1.5957261    4.611425    -4.9178486 ]",2572.123565270902,2617.391989170126,0.41643497,0.107861328125
org,"[-102.78876     92.98131     16.484083    28.07218      8.450539
    6.2633524   -3.2568223    6.5239954   -2.462349    10.891991
   -0.9008012   -3.7325468   -9.969725 ]",2276.7947465032116,2669.177448685787,0.35729495,0.0691669170673077
org,"[-7.0465569e+01  1.3273164e+02  1.3679211e+01  2.3242067e+01
  1.3152282e+01  1.3335102e+01  3.8295958e+00  8.3468475e+00
  3.3492470e+00 -5.2539402e-01  2.9327397e+00  1.2535129e-01
 -3.7945638e+00]",1518.9480169671888,2142.059381953195,0.37017134,0.05075495793269231
org,"[-34.985252  113.63403     5.915763   34.876778   11.207853    6.6540995
  -6.0514355   4.1083      9.270288    7.986641    5.0735188   1.117558
  -5.459279 ]",1852.5758099682353,2283.9945041706587,0.43759817,0.0712139423076923
org,"[-53.675045   122.299034    13.094135    22.47866     10.607071
   9.682634     4.2242365   11.709592     5.3618007    2.7267752
   0.21715966  -5.3909216   -9.722186  ]",1787.2976683503584,2292.1072312112547,0.41166696,0.06589918870192307
org,"[-70.73354    153.13269    -14.360733    64.68714      1.4626454
  14.077213     6.245678     0.7261695   10.05511      0.65184087
   4.6592126   -1.4821742    3.6909103 ]",1098.7144561235134,1585.046879774692,0.47281808,0.037503756009615384
org,"[-82.27595   149.96547   -14.82645    61.910587    3.4703734  14.632041
   8.008569    5.166909    9.294224   -2.2714243   7.8606043  -1.115899
   5.059545 ]",1104.2640774147183,1598.1872826104106,0.43220094,0.036778846153846155
org,"[-67.23241   140.86145   -12.881747   60.36166    -0.9344746  15.726687
   6.3298583   2.2460828  11.187484   -2.1600258   6.954215   -3.7245004
   4.1106005]",1257.7227966884868,1741.0956465740192,0.44237497,0.04637920673076923
org,"[-4.5540421e+02  1.8121320e+02  4.5047688e+01  4.4479057e+01
 -2.5032549e+01 -1.1735993e+01  1.5196650e+01  2.3145022e+00
  4.0819468e+00  5.4396734e+00 -3.6897448e-01 -9.4747028e+00
 -9.1002045e+00]",758.4289661157451,1201.1580616654871,0.25961906,0.052659254807692304
org,"[-443.96924    181.55547     56.01842     42.261353    -9.919834
    1.8682884    1.0251106   -3.017349    -1.8149759    3.7290208
  -11.160041    -8.212261   -14.928782 ]",746.3646637875828,1224.772830059161,0.297545,0.03719200721153846
org,"[-458.52795    192.68326     82.59679     28.023228    -0.5434645
   -6.832499    -1.750773    -1.1975619   -1.3958957   -5.2710776
   -7.931417    -5.0053797   -1.8240099]",460.7447842205965,824.0509620008922,0.3073722,0.030359825721153845
org,"[-56.95126     88.44357    -27.014885    27.673971    10.547609
  18.82018      4.8444285   12.820295     0.23941176  -1.4210109
   1.3582187    8.2486315   -2.901169  ]",2247.622348614548,2249.7159999167125,0.35792792,0.106640625
org,"[-43.006767   77.98732   -27.992863   29.326525    8.875826   18.011505
  -0.3557555   4.2242355  -1.396834    9.026375    5.3486414   7.0492516
  -1.0214318]",2502.102256451367,2328.4755072254106,0.36999834,0.1302208533653846
org,"[-53.26703    80.66065   -29.391432   33.155777    6.1172223  14.0891075
   2.4606285   9.0568495  -3.3126502   6.596237   13.027431    2.4630554
  -9.680201 ]",2441.182171457267,2229.8882768955336,0.36009833,0.14089918870192308
org,"[-107.79252    111.40822    -15.967133    34.20112      7.6163635
   22.734865    14.530365    -0.954624    -2.3751705    7.3363733
    3.1301198    1.6627878   -3.550365 ]",1639.7647621137025,1951.450632392731,0.34481388,0.08004056490384616
org,"[-107.56185    106.658005   -17.286062    34.32695      6.7794595
   23.178612    15.403181     0.6382652   -0.1750615    9.342768
    4.6691437    3.8653088   -2.575042 ]",1747.7583635940057,2029.1665530759321,0.35576758,0.08162184495192308
org,"[-177.5092      70.36041     40.90921      5.410688    10.615
   12.888017    -3.2942557    5.5419188    2.5741298   24.070665
    5.384869    -4.0083923  -13.0100765]",3304.177860185583,3300.424481674393,0.3294792,0.14476036658653846
org,"[-176.28233      74.74644      42.873466     -2.3218741    13.017985
   19.347944     -0.43906474    6.6054854    -0.33386704   14.950772
    0.7421166    -2.2877347   -13.635883  ]",3331.726740118297,3359.1788823290335,0.36488247,0.14731820913461538
org,"[-1.7803558e+02  7.5678314e+01  5.3903149e+01 -1.0358896e+00
  6.4320078e+00  1.5130172e+01  2.5342840e-01  8.4981089e+00
 -1.3107336e-01  1.4226354e+01  1.4318186e-01 -1.1640791e+00
 -1.0102839e+01]",3389.862702701435,3452.8591425810396,0.40259674,0.14567307692307693
org,"[-160.93774    114.91559    -45.561447    48.24752     -6.9745007
   23.062166   -26.880173    20.980505    -5.287243    18.26997
  -15.671873    -4.681256   -14.589311 ]",1985.3351588894027,1776.8465575350958,0.18926318,0.15975060096153845
org,"[-130.48477    108.401054   -47.691105    56.888115   -15.413427
   20.602245   -21.795267    25.954128   -27.077246    10.9937725
   -7.4948525   25.911684   -13.827171 ]",2244.882031404688,1891.5429412060842,0.17763452,0.19615760216346154
org,"[-99.604    106.55581  -44.181175  56.243713 -17.66785   22.898287
 -25.167963  31.557238 -26.705261  11.114111 -26.746334  11.187205
   9.750037]",2244.5657986181186,2013.2913028040844,0.25084266,0.16904296875
org,"[-95.6556     111.78317     -5.560147    39.88055     25.668047
  13.435262    -0.4987713    4.104959    -0.51549286   4.085699
  -5.3752747   12.2037      -1.1228496 ]",1788.2716898848114,2155.9351326743367,0.38929588,0.09095928485576923
org,"[-94.53216    111.08617    -11.225202    38.87421     27.762608
  15.669836     0.12663415   4.4214287   -0.5185334    4.993636
  -5.999065    10.551729    -2.4744606 ]",1780.1454582518272,2108.872098083714,0.401879,0.09225135216346154
org,"[-112.70117     116.47009      -7.7583513    36.614723     23.606209
   10.67017      -0.17922856    0.481766     -5.2135944     2.9044907
   -3.201856      5.776496     -4.0174665 ]",1760.9963896097663,2084.3295512596237,0.3386583,0.09215369591346154
org,"[-138.44138     96.74008    -46.46631     32.545048   -19.14776
   16.931143    10.932236     0.7401675  -12.816844   -10.055051
   -6.3763146   -4.2501616   -8.083683 ]",2000.8313892739873,1870.5009721471158,0.305462,0.10869140625
org,"[-138.87683    101.894516   -45.147324    28.943554   -20.907745
   18.747108    10.718002     0.7741112  -12.709613    -9.988569
   -6.3605413   -2.8555133   -7.615244 ]",1950.3059807406316,1847.7130002409167,0.29674023,0.10583683894230769
org,"[-136.93843     106.75628     -25.43433      45.216625    -16.608328
    5.8131084    -1.1436979     3.0143132    -0.6828945     0.26113787
   -7.4440417    -4.786472     -3.4175973 ]",1911.7941527886526,1973.3113232786975,0.35158503,0.08345477764423077
org,"[ 7.294082  78.79117   -7.2067776 36.550617   1.9187173 18.513441
 -1.6034945 11.970926   6.1565704 13.858081   4.8124804  1.5424742
 -9.809992 ]",2468.054631436535,2430.679117189032,0.2997135,0.13372896634615383
org,"[-3.7915447 85.72441    1.59918   28.258123   3.2729542 22.666714
  6.7769485 11.717848   2.9413106 10.074876  -2.4693565  3.077628
  2.2293594]",2276.204824674489,2532.495483169038,0.40565115,0.09722430889423077
org,"[-11.379935    94.90738      4.1321106   31.235739     1.861555
  16.992044     3.3035474   14.79978      4.254824     9.613552
  -0.19833577   2.9620643   -3.189499  ]",2095.8617900094305,2440.6136570955714,0.4231357,0.08780048076923076
org,"[-89.52547   109.21362   -42.03223    35.824615  -10.47578    29.630816
 -15.1151     11.368684  -22.550974   16.018476   -3.3292134   9.032022
 -13.241712 ]",2165.554005790808,2009.0258101986817,0.2866761,0.13435621995192307
org,"[-85.59498   107.4564    -35.25535    49.670162   -9.072202   32.091225
 -12.090734   20.676107   -9.91715    19.497173   -8.789095    3.5721931
 -12.801262 ]",2114.2497984761376,2043.4641397480173,0.33791804,0.11601186899038461
org,"[-94.30556   108.72053   -37.202145   48.766624   -5.851868   30.55231
 -12.787109   22.920225   -9.874784   14.678734  -17.51189     4.4988055
 -10.878476 ]",2080.650186031815,2028.2286089123356,0.34542072,0.11896784855769231
org,"[-124.55567      90.9313       25.468107     21.608477     17.193058
   18.37592      -0.33204392    8.410402      3.3830717     4.0828247
   -4.696378      1.716702     -0.25175828]",2214.0105124856955,2689.7586277155906,0.2948391,0.08161433293269231
org,"[-115.42232     86.6785      14.280266    26.730278    22.732187
   16.069952    -3.8789623    3.358712     2.6752439   12.071807
    4.701438     2.2288716   -9.109427 ]",2264.488287494612,2590.567470742396,0.31002644,0.11117788461538461
org,"[-115.88144     77.20466      6.2493463   21.976372    17.62744
   16.59458     -8.680187    -7.095465     3.3234355   12.469841
   -0.6584111   12.638099     3.151585 ]",2486.626074490242,2528.8752558392225,0.2373786,0.14337064302884617
org,"[-43.171497    78.30462      7.4006104   30.984686    15.889183
  21.757324     4.0846562   11.250449    -1.3423009   -0.31691474
   0.6920956    3.0494747    2.9235373 ]",2555.5706987414987,2766.4292014123716,0.4083886,0.10156625600961539
org,"[-53.891663   81.94483     6.4699864  32.996914   14.768847   26.645706
  -3.1105614   7.7981143  -9.570587    5.431578    7.324002    8.049518
  -2.6466157]",2411.5385970373145,2629.577769845666,0.38424623,0.10630258413461538
org,"[-63.994938   67.07124     3.4424324  30.760717   15.225826   30.203234
   3.3211815  10.44031    -7.422489    8.624468    5.6565976   6.3549457
   2.6259084]",2734.5741209797125,2750.46091399484,0.41460344,0.11859975961538462
org,"[-162.74281    116.51274    -14.23706     28.00965     10.508504
   31.207108    -1.2602397   13.572292   -10.050564    11.873199
  -19.091194    -2.696935   -13.084293 ]",1657.3065310861307,2064.4849207765005,0.2221491,0.07552584134615385
org,"[-169.32909    103.321075    -4.3035946   24.16991      1.5917041
   38.955105     1.4386845   21.145744   -10.829684     0.2656484
  -17.464584    14.198635    -8.637083 ]",1974.3605947045583,2322.964599579092,0.23660153,0.08712064302884616
org,"[-186.52861     104.7161        0.66588724   24.6667        1.7544583
   37.87657       0.7464745    19.888443     -9.196607      1.0672369
  -20.875038     11.531467     -7.4680395 ]",1893.6434879039514,2311.654670357051,0.25536466,0.08588115985576923
org,"[-164.68927    108.774445    14.70462     28.672062     8.171802
   18.859243     7.0600166   -1.22003     -5.2469163    5.448584
   -0.9664467    7.1957755    2.8809872]",1698.818371138012,2340.658102734913,0.32068467,0.056959885817307696
org,"[-149.09743     107.76276      14.889471     33.114254      9.820924
   12.037128     -4.5685797    -0.20450544    2.3253906    12.466193
   -1.7045542     0.41458082   -3.9843853 ]",1765.4550732112198,2335.812530254859,0.3069103,0.07061298076923077
org,"[-167.4933     107.76205     16.847311    28.49435     12.467897
   21.435108     8.223285    -1.3683827  -10.240719     8.785813
    7.2816086    8.348937    -6.081216 ]",1679.6691563775137,2350.193654974276,0.3068915,0.059006911057692304
org,"[-38.80057   106.51828   -27.36938    21.20654    10.245812   21.448603
  14.105978    5.183296    1.8811059   4.506185    0.4556704   6.5756183
  -5.14874  ]",1953.7841552983678,2150.7977281190288,0.3877668,0.09433218149038461
org,"[-40.859028    97.902145   -33.504536    22.019873    15.6598215
  27.487309    11.64388      0.86898404  -0.38916478   7.64546
   1.0258551    8.5144415    0.227942  ]",2059.4200883876833,2138.989995611184,0.3492288,0.11553861177884615
org,"[-30.190502  105.64048   -29.34917    18.242298   10.786931   20.987244
  11.696784    3.3542144   1.2335451   4.3571625  -1.4285207   6.773556
  -3.9268577]",1993.64170299053,2169.783628188191,0.45055777,0.09746844951923077
org,"[-53.86784    73.51752   -22.495195   27.233627   16.488205   22.061792
   2.050063   -3.9725046 -14.79258     3.5820787  18.889942    8.9310465
 -19.320541 ]",2546.6788606022733,2310.277402839457,0.21199626,0.1547175480769231
org,"[-51.227917   77.93585   -23.571695   22.822865   18.303001   16.997894
   0.6887136  -1.206904   -7.286009    2.8418489   5.528969    6.0503426
 -10.611288 ]",2490.314128886373,2343.0161352864143,0.29567522,0.14029822716346155
org,"[-33.98834     87.65754    -20.020231    14.261982    10.388435
  14.277289    -2.9068508   -0.98041517  -7.0578732   -0.34561187
  -2.023566     0.58708423 -13.289139  ]",2419.5486972760536,2411.5631864527095,0.33055043,0.12910907451923076
org,"[-138.35985    144.50269     -3.7328146   36.40431     11.963794
    6.653827     7.7746463    2.7106056   -2.9113622    2.4951768
  -10.070782     4.81793     -9.296548 ]",1178.2085261466502,1728.3519104745772,0.2639859,0.04762620192307692
org,"[-133.38898    136.2774      -6.2126684   31.316895    15.418056
    7.582977     8.909868     7.8768854   -3.833234     2.0126297
   -9.718833     4.471585    -8.242592 ]",1349.1773418367743,1869.3323476086998,0.3258111,0.06280423677884615
org,"[-119.56214    119.35659      0.9934737   37.280827    23.710028
    9.006293     5.86789      8.084857    -1.2469157    7.7755194
   -5.2699046   13.1114855   -1.737998 ]",1583.2422515842836,2164.469627737845,0.38782987,0.0696551983173077
org,"[-52.638077   99.0453      1.2220703  33.32352    -7.471951   12.425268
 -12.462162  -11.105129  -12.739134    0.2903909  -6.1251307   2.8741848
  -2.012957 ]",2070.429521427273,2366.462331720846,0.3665363,0.07645733173076923
org,"[-50.653725  103.21247    -8.6035795  29.434105   -1.2622643  14.077854
 -11.256114  -10.522245  -12.611568    2.2243657  -3.1698534   2.821751
  -1.5652447]",2035.6814368894377,2265.2057954292923,0.34225103,0.089599609375
org,"[-51.709053  105.075424   -2.7400255  30.905664   -1.9509722  11.4552355
 -14.188027   -7.9669538  -7.600942    2.7066655  -9.043702   -1.7424047
  -1.4578513]",2008.5222039333685,2303.3532660400647,0.39192864,0.08158052884615384
org,"[-89.96104    98.49932   -23.171135   23.490295   13.004188    4.0246983
 -12.881592    2.0237658  -1.9844726   6.229585   -3.0126436  -2.1296284
  -5.5914354]",2186.9828890590147,2292.6443853202636,0.51891935,0.10409780649038461
org,"[-92.64872     96.51946    -23.54322     24.699118    15.272815
   5.69275    -12.3729515    0.46260417  -3.2295942    7.4456816
  -0.73188335  -1.8337327   -7.412359  ]",2231.229314695619,2293.829250275869,0.45235673,0.1191669170673077
org,"[-86.925255   91.40793   -25.091951   21.520496   10.99946     3.0000114
 -11.75604     2.5409935  -4.8423166   5.921112   -2.9879274  -1.2344582
  -4.059498 ]",2347.690578678727,2335.0902030936436,0.3997925,0.1290001502403846
org,"[-1.2001217e+02  9.5757843e+01  8.7634021e-01  3.7237164e+01
 -8.4726152e+00  1.7312012e+01 -7.4121714e+00 -3.9913706e-02
 -8.2622929e+00 -6.4426327e+00  3.4013400e+00  7.9116268e+00
 -8.8452740e+00]",2152.689091878617,2301.7297581813773,0.26830575,0.11297325721153846
